"Chidamber-Kemerer metrics,dom., 3 dez. 2023 19:32:17 GMT-03:00"
"Class,CBO,DIT,LCOM,NOC,RFC,WMC"
"org.apache.jackrabbit.oak.plugins.document.util.TimeInterval,3,1,1,0,10,15"
"org.apache.jackrabbit.oak.plugins.document.util.TimingDocumentStoreWrapper,14,1,1,3,91,79"
"org.apache.jackrabbit.oak.plugins.document.util.TimingDocumentStoreWrapper.Count,1,1,1,0,1,2"
"org.apache.jackrabbit.oak.plugins.document.util.TimingDocumentStoreWrapperTest,4,1,1,0,4,1"
"org.apache.jackrabbit.oak.plugins.document.util.TriStatsConsumer,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.document.util.UTF8Encoder,2,1,1,0,13,5"
"org.apache.jackrabbit.oak.plugins.document.util.UTF8EncoderTest,0,1,1,0,10,8"
"org.apache.jackrabbit.oak.plugins.document.util.UpsertMetricUpdater,6,1,1,0,6,3"
"org.apache.jackrabbit.oak.plugins.document.util.UpsertMetricUpdaterTest,3,1,1,0,10,8"
"org.apache.jackrabbit.oak.plugins.document.util.Utils,178,1,22,0,154,147"
"org.apache.jackrabbit.oak.plugins.document.util.UtilsTest,26,1,24,0,96,44"
"org.apache.jackrabbit.oak.plugins.identifier.IdentifierManager,34,1,4,0,54,36"
"org.apache.jackrabbit.oak.plugins.identifier.IdentifierManagerTest,12,1,1,0,18,6"
"org.apache.jackrabbit.oak.plugins.identifier.IdentifierTracker,5,1,2,0,7,7"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexInfo,10,1,5,0,8,7"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexInfoService,n/a,n/a,n/a,n/a,8,n/a"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexInfoServiceImpl,8,1,1,0,29,20"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexInfoServiceImplTest,6,1,1,0,11,4"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate,74,1,6,10,163,110"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate.AsyncIndexStats,15,3,9,0,71,57"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate.AsyncIndexStats.ExecutionStats,11,1,1,0,25,9"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate.AsyncUpdateCallback,11,1,1,5,43,24"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate.DefaultMissingIndexProviderStrategy,4,2,1,0,3,2"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate.IndexTaskSpliter,8,1,1,0,24,15"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateClusterTestIT,19,1,1,0,30,12"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateClusterTestIT.IndexStatusListener,3,1,2,0,9,4"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateClusterTestIT.PropertyMutator,6,1,1,0,10,2"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateClusterTestIT.TestEditor,7,1,1,0,21,13"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateClusterTestIT.TestEditorProvider,7,1,1,0,3,3"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateLeaseRemoveTest,14,1,2,0,19,6"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateLeaseTest,13,2,1,0,46,50"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateLeaseTest.IndexStatusListener,3,1,8,17,8,8"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateLeaseTest.SpecialAsyncIndexUpdate,7,1,2,0,6,4"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateLeaseTest.SpecialAsyncUpdateCallback,7,2,2,0,20,6"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateTest,38,1,3,0,163,103"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateTest.CollectingValidatorProvider,6,2,2,0,4,2"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateTest.CollectingValidatorProvider.CollectingValidator,6,2,1,0,8,5"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateTest.CommitInfoCollector,5,1,1,0,4,3"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateTest.FaultyIndexEditor,5,1,8,0,9,8"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateTest.FaultyIndexEditorProvder,6,1,1,0,2,2"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateTest.IndexingContextCapturingProvider,6,2,1,0,2,1"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdateTest.TestIndexEditorProvider,6,2,1,0,6,4"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexerService,17,1,1,0,31,12"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexerService.AsyncConfig,2,1,0,0,2,2"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexerService.Configuration,n/a,n/a,n/a,n/a,4,n/a"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexerServiceTest,17,1,2,0,21,8"
"org.apache.jackrabbit.oak.plugins.index.AsyncIndexerServiceTest.FakeClusterableMemoryNodeStore,3,2,3,0,3,3"
"org.apache.jackrabbit.oak.plugins.index.CompositeIndexEditorProvider,24,1,2,0,11,9"
"org.apache.jackrabbit.oak.plugins.index.ContextAwareCallback,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.index.CorruptIndexHandler,n/a,n/a,n/a,n/a,2,n/a"
"org.apache.jackrabbit.oak.plugins.index.DynamicBoostCommonTest,13,2,1,2,45,21"
"org.apache.jackrabbit.oak.plugins.index.ExcerptTest,15,2,1,2,34,12"
"org.apache.jackrabbit.oak.plugins.index.FacetCommonTest,13,2,1,2,47,30"
"org.apache.jackrabbit.oak.plugins.index.FormattingUtils,6,1,2,0,9,5"
"org.apache.jackrabbit.oak.plugins.index.FormattingUtilsTest,1,1,1,0,6,4"
"org.apache.jackrabbit.oak.plugins.index.FormattingUtilsTest.TestTicker,1,1,1,0,2,2"
"org.apache.jackrabbit.oak.plugins.index.FullTextAnalyzerCommonTest,13,2,1,2,83,42"
"org.apache.jackrabbit.oak.plugins.index.FullTextIndexCommonTest,13,2,1,2,45,15"
"org.apache.jackrabbit.oak.plugins.index.FunctionIndexCommonTest,16,2,1,2,75,45"
"org.apache.jackrabbit.oak.plugins.index.IndexAggregation2CommonTest,14,2,1,1,36,10"
"org.apache.jackrabbit.oak.plugins.index.IndexAggregationCommonTest,7,2,1,1,27,14"
"org.apache.jackrabbit.oak.plugins.index.IndexAndTraversalQueriesSimilarResultsCommonTest,9,2,2,2,31,12"
"org.apache.jackrabbit.oak.plugins.index.IndexCommitCallback,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.index.IndexCommitCallback.IndexProgress,8,n/a,2,n/a,2,0"
"org.apache.jackrabbit.oak.plugins.index.IndexConstants,n/a,n/a,n/a,n/a,0,n/a"
"org.apache.jackrabbit.oak.plugins.index.IndexDescendantSpellcheckCommonTest,8,2,1,2,15,14"
"org.apache.jackrabbit.oak.plugins.index.IndexDescendantSuggestionCommonTest,8,2,1,2,17,15"
"org.apache.jackrabbit.oak.plugins.index.IndexEditor,n/a,n/a,n/a,n/a,0,n/a"
"org.apache.jackrabbit.oak.plugins.index.IndexEditorProvider,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.index.IndexExclusionQueryCommonTest,7,2,1,2,12,5"
"org.apache.jackrabbit.oak.plugins.index.IndexImporterReindexTest,7,2,2,1,9,2"
"org.apache.jackrabbit.oak.plugins.index.IndexImproperUsageCommonTest,12,2,2,2,27,13"
"org.apache.jackrabbit.oak.plugins.index.IndexInfo,n/a,n/a,n/a,n/a,16,n/a"
"org.apache.jackrabbit.oak.plugins.index.IndexInfoProvider,n/a,n/a,n/a,n/a,3,n/a"
"org.apache.jackrabbit.oak.plugins.index.IndexInfoService,n/a,n/a,n/a,n/a,3,n/a"
"org.apache.jackrabbit.oak.plugins.index.IndexInfoServiceImpl,7,1,1,0,23,16"
"org.apache.jackrabbit.oak.plugins.index.IndexInfoServiceImpl.SimpleIndexInfo,1,1,15,0,17,17"
"org.apache.jackrabbit.oak.plugins.index.IndexInfoServiceImplTest,6,1,1,0,10,5"
"org.apache.jackrabbit.oak.plugins.index.IndexInfoServiceImplTest.SimpleIndexPathService,1,1,1,0,2,1"
"org.apache.jackrabbit.oak.plugins.index.IndexMBeanRegistration,7,1,1,0,7,3"
"org.apache.jackrabbit.oak.plugins.index.IndexMBeanRegistrationTest,4,1,1,0,6,3"
"org.apache.jackrabbit.oak.plugins.index.IndexName,15,1,2,0,52,53"
"org.apache.jackrabbit.oak.plugins.index.IndexOptions,7,1,4,1,12,7"
"org.apache.jackrabbit.oak.plugins.index.IndexPathRestrictionCommonTest,26,1,2,2,64,25"
"org.apache.jackrabbit.oak.plugins.index.IndexPathService,n/a,n/a,n/a,n/a,3,n/a"
"org.apache.jackrabbit.oak.plugins.index.IndexPathServiceImpl,23,1,1,0,28,8"
"org.apache.jackrabbit.oak.plugins.index.IndexPathServiceImplTest,14,2,2,0,21,7"
"org.apache.jackrabbit.oak.plugins.index.IndexPlannerCommonTest,41,1,3,2,153,81"
"org.apache.jackrabbit.oak.plugins.index.IndexQueryCommonTest,15,2,5,2,97,47"
"org.apache.jackrabbit.oak.plugins.index.IndexQuerySQL2OptimisationCommonTest,10,2,2,2,18,4"
"org.apache.jackrabbit.oak.plugins.index.IndexSelectionPolicy,6,1,0,0,0,0"
"org.apache.jackrabbit.oak.plugins.index.IndexSuggestionCommonTest,7,2,1,2,35,33"
"org.apache.jackrabbit.oak.plugins.index.IndexUpdate,30,1,1,0,111,80"
"org.apache.jackrabbit.oak.plugins.index.IndexUpdate.IndexUpdateRootState,11,1,5,0,18,11"
"org.apache.jackrabbit.oak.plugins.index.IndexUpdate.IndexUpdateRootState.ReportingCallback,4,1,6,0,12,9"
"org.apache.jackrabbit.oak.plugins.index.IndexUpdate.MissingIndexProviderStrategy,11,1,1,1,10,6"
"org.apache.jackrabbit.oak.plugins.index.IndexUpdateCallback,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.index.IndexUpdateProvider,41,1,1,0,8,7"
"org.apache.jackrabbit.oak.plugins.index.IndexUpdateTest,33,1,1,0,79,44"
"org.apache.jackrabbit.oak.plugins.index.IndexUpdateTest.CallbackCapturingProvider,6,2,1,0,7,5"
"org.apache.jackrabbit.oak.plugins.index.IndexUtils,43,1,2,0,37,28"
"org.apache.jackrabbit.oak.plugins.index.IndexUtilsTest,4,1,2,0,6,2"
"org.apache.jackrabbit.oak.plugins.index.IndexerMBeanImpl,16,3,1,0,22,10"
"org.apache.jackrabbit.oak.plugins.index.IndexingContext,n/a,n/a,n/a,n/a,6,n/a"
"org.apache.jackrabbit.oak.plugins.index.LuceneIndexOptions,23,1,2,0,3,2"
"org.apache.jackrabbit.oak.plugins.index.MetricsFormatter,9,1,2,0,14,8"
"org.apache.jackrabbit.oak.plugins.index.MetricsFormatterTest,0,1,1,0,1,1"
"org.apache.jackrabbit.oak.plugins.index.MetricsUtils,9,1,1,0,6,2"
"org.apache.jackrabbit.oak.plugins.index.NodeTraversalCallback,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.index.NodeTraversalCallback.PathSource,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.index.OrderByCommonTest,15,2,1,2,59,20"
"org.apache.jackrabbit.oak.plugins.index.PropertyIndexCommonTest,11,2,1,2,43,23"
"org.apache.jackrabbit.oak.plugins.index.RateLimitTest,0,1,3,0,8,6"
"org.apache.jackrabbit.oak.plugins.index.RateLimitUtils,0,1,1,0,27,12"
"org.apache.jackrabbit.oak.plugins.index.SpellcheckCommonTest,9,2,1,2,21,9"
"org.apache.jackrabbit.oak.plugins.index.StrictPathRestrictionEnableCommonTest,12,2,2,2,22,7"
"org.apache.jackrabbit.oak.plugins.index.TestRepository,5,1,3,0,5,5"
"org.apache.jackrabbit.oak.plugins.index.TestRepository.NodeStoreType,0,n/a,2,n/a,2,0"
"org.apache.jackrabbit.oak.plugins.index.TestRepositoryBuilder,13,1,16,2,18,18"
"org.apache.jackrabbit.oak.plugins.index.TestUtil,32,1,10,0,63,31"
"org.apache.jackrabbit.oak.plugins.index.TestUtil.AggregatorBuilder,3,1,1,0,5,3"
"org.apache.jackrabbit.oak.plugins.index.TestUtil.OptionalEditorProvider,6,1,1,0,2,2"
"org.apache.jackrabbit.oak.plugins.index.TrackingCorruptIndexHandler,9,1,3,0,45,27"
"org.apache.jackrabbit.oak.plugins.index.TrackingCorruptIndexHandler.ClockTicker,2,1,1,0,4,2"
"org.apache.jackrabbit.oak.plugins.index.TrackingCorruptIndexHandler.CorruptIndexInfo,5,1,2,0,17,12"
"org.apache.jackrabbit.oak.plugins.index.TrackingCorruptIndexHandler.FailingIndexStats,2,1,1,0,13,3"
"org.apache.jackrabbit.oak.plugins.index.TrackingCorruptIndexHandlerTest,5,1,1,0,16,5"
"org.apache.jackrabbit.oak.plugins.index.WhiteboardIndexEditorProvider,8,2,1,0,4,3"
"org.apache.jackrabbit.oak.plugins.index.aggregate.AggregateIndex,18,1,4,0,40,50"
"org.apache.jackrabbit.oak.plugins.index.aggregate.AggregateIndexPlan,5,1,9,0,39,40"
"org.apache.jackrabbit.oak.plugins.index.aggregate.AggregateIndexProvider,6,1,2,0,6,5"
"org.apache.jackrabbit.oak.plugins.index.aggregate.AggregationCursor,7,2,1,0,16,14"
"org.apache.jackrabbit.oak.plugins.index.aggregate.SimpleNodeAggregator,13,1,1,0,25,16"
"org.apache.jackrabbit.oak.plugins.index.aggregate.SimpleNodeAggregator.ChildNameRule,2,1,0,0,1,1"
"org.apache.jackrabbit.oak.plugins.index.aggregate.SimpleNodeAggregator.Rule,n/a,n/a,n/a,n/a,0,n/a"
"org.apache.jackrabbit.oak.plugins.index.aggregate.SimpleNodeAggregatorTest,4,1,5,0,14,7"
"org.apache.jackrabbit.oak.plugins.index.counter.ApproximateCounter,11,1,1,0,22,28"
"org.apache.jackrabbit.oak.plugins.index.counter.ApproximateCounterTest,1,1,6,0,13,15"
"org.apache.jackrabbit.oak.plugins.index.counter.MountsNodeCounterTest,23,1,1,0,37,13"
"org.apache.jackrabbit.oak.plugins.index.counter.NodeCounterEditor,20,1,6,0,47,47"
"org.apache.jackrabbit.oak.plugins.index.counter.NodeCounterEditor.NodeCounterRoot,4,1,0,0,2,1"
"org.apache.jackrabbit.oak.plugins.index.counter.NodeCounterEditorOld,9,1,5,0,24,33"
"org.apache.jackrabbit.oak.plugins.index.counter.NodeCounterEditorOld.NodeCounterRoot,4,1,0,0,2,1"
"org.apache.jackrabbit.oak.plugins.index.counter.NodeCounterEditorProvider,34,1,1,0,10,8"
"org.apache.jackrabbit.oak.plugins.index.counter.NodeCounterIndexTest,20,1,1,0,41,13"
"org.apache.jackrabbit.oak.plugins.index.counter.NodeCounterMetricTest,18,1,1,0,42,17"
"org.apache.jackrabbit.oak.plugins.index.counter.SipHash,0,1,0,0,4,4"
"org.apache.jackrabbit.oak.plugins.index.counter.jmx.NodeCounter,20,3,2,0,49,47"
"org.apache.jackrabbit.oak.plugins.index.counter.jmx.NodeCounterMBean,n/a,n/a,n/a,n/a,2,n/a"
"org.apache.jackrabbit.oak.plugins.index.counter.jmx.NodeCounterOld,11,3,1,0,33,43"
"org.apache.jackrabbit.oak.plugins.index.cursor.AbstractCursor,3,1,2,8,3,2"
"org.apache.jackrabbit.oak.plugins.index.cursor.AncestorCursor,4,1,1,0,3,6"
"org.apache.jackrabbit.oak.plugins.index.cursor.ConcatCursor,6,1,1,0,20,17"
"org.apache.jackrabbit.oak.plugins.index.cursor.CursorUtils,1,1,0,0,7,3"
"org.apache.jackrabbit.oak.plugins.index.cursor.Cursors,16,1,9,0,13,10"
"org.apache.jackrabbit.oak.plugins.index.cursor.CursorsTest,3,1,2,0,12,5"
"org.apache.jackrabbit.oak.plugins.index.cursor.CursorsTest.SimpleCursor,5,1,2,0,12,6"
"org.apache.jackrabbit.oak.plugins.index.cursor.CursorsTest.SimpleIndexRow,3,1,3,0,5,5"
"org.apache.jackrabbit.oak.plugins.index.cursor.IntersectionCursor,6,1,1,0,22,17"
"org.apache.jackrabbit.oak.plugins.index.cursor.PathCursor,9,1,1,1,7,6"
"org.apache.jackrabbit.oak.plugins.index.cursor.PrefetchCursor,6,1,1,0,44,21"
"org.apache.jackrabbit.oak.plugins.index.cursor.PrefetchCursorTest,3,1,10,0,14,15"
"org.apache.jackrabbit.oak.plugins.index.cursor.TestCursor,1,1,1,0,5,3"
"org.apache.jackrabbit.oak.plugins.index.cursor.TestCursorVirtual,1,1,1,0,5,3"
"org.apache.jackrabbit.oak.plugins.index.cursor.TestPrefetchNodeStore,2,1,1,0,7,3"
"org.apache.jackrabbit.oak.plugins.index.cursor.TestRow,2,1,3,0,4,4"
"org.apache.jackrabbit.oak.plugins.index.cursor.TestRowVirtual,2,1,3,0,4,4"
"org.apache.jackrabbit.oak.plugins.index.cursor.TraversingCursor,14,1,1,0,39,24"
"org.apache.jackrabbit.oak.plugins.index.datastore.DataStoreTextProviderService,2,1,1,0,7,3"
"org.apache.jackrabbit.oak.plugins.index.datastore.DataStoreTextProviderService.Configuration,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.index.datastore.DataStoreTextWriter,12,1,1,0,50,37"
"org.apache.jackrabbit.oak.plugins.index.datastore.DataStoreTextWriter.SetHolder,1,1,1,0,8,8"
"org.apache.jackrabbit.oak.plugins.index.datastore.DataStoreTextWriterTest,9,1,1,0,18,5"
"org.apache.jackrabbit.oak.plugins.index.datastore.DataStoreTextWriterTest.IdBlob,2,2,1,0,4,2"
"org.apache.jackrabbit.oak.plugins.index.diffindex.BaseDiffCollector,3,1,3,1,12,8"
"org.apache.jackrabbit.oak.plugins.index.diffindex.BaseDiffCollector.DiffCollectorNodeStateDiff,7,2,1,0,13,9"
"org.apache.jackrabbit.oak.plugins.index.diffindex.DiffCollector,n/a,n/a,n/a,n/a,2,n/a"
"org.apache.jackrabbit.oak.plugins.index.diffindex.DiffCollectorTest,6,1,1,0,13,3"
"org.apache.jackrabbit.oak.plugins.index.diffindex.DiffIndex,5,1,2,1,7,4"
"org.apache.jackrabbit.oak.plugins.index.diffindex.UUIDDiffCollector,5,1,2,0,14,9"
"org.apache.jackrabbit.oak.plugins.index.diffindex.UUIDDiffIndex,1,1,2,0,4,3"
"org.apache.jackrabbit.oak.plugins.index.diffindex.UUIDDiffIndexProviderWrapper,4,1,1,0,6,2"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticAbstractQueryTest,30,2,3,9,50,30"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnection,34,1,3,0,27,19"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnection.Builder,0,1,0,0,1,1"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnection.Builder.BasicConnectionStep,n/a,n/a,n/a,n/a,2,n/a"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnection.Builder.BuildStep,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnection.Builder.IndexPrefixStep,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnection.Builder.OptionalSteps,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnection.Builder.Steps,5,1,1,0,8,6"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnection.Clients,1,1,0,0,1,1"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnectionRule,4,1,1,0,35,19"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnectionRule.ElasticConnectionModel,2,1,6,0,6,6"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticConnectionTest,0,1,5,0,5,5"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticContentTest,7,1,6,0,43,10"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticDynamicBoostTest,5,3,4,0,16,5"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticExcerptTest,2,3,4,0,8,5"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticFacetTest,4,3,1,0,5,3"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticFullTextAnalyzerTest,9,3,5,0,30,14"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticFullTextIndexTest,3,3,2,0,4,3"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticFunctionIndexCommonTest,12,3,4,0,15,6"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexAggregationNtFileTest,19,1,2,0,14,8"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexAndTraversalQueriesSimilarResultsCommonTest,4,3,1,0,3,2"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexCleaner,6,1,1,0,38,17"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexCleanerTest,4,1,2,0,16,5"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexDefinition,39,2,12,0,58,22"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexDefinition.Builder,6,2,3,0,7,4"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexDescendantSpellcheckCommonTest,3,3,1,0,3,1"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexDescendantSuggestionCommonTest,3,3,1,0,3,1"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexExclusionQueryCommonTest,4,3,1,0,2,1"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexImporter,5,1,2,0,5,3"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexImproperUsageCommonTest,4,3,1,0,4,1"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexInfoProvider,10,1,2,0,13,8"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexInfoProvider.ElasticIndexInfo,2,1,16,0,17,17"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexMBean,3,1,1,0,11,9"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexMBean.ElasticMBeanConfig,1,1,0,0,3,0"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexNameHelper,8,1,2,0,30,8"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexNameHelperTest,0,1,5,0,5,5"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexNode,9,1,5,1,7,6"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexNodeManager,4,2,5,0,7,8"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexOptions,3,2,2,0,3,2"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexPathRestrictionCommonTest,15,2,5,0,25,10"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexPlannerCommonTest,25,2,3,0,39,18"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexProviderService,22,1,1,0,52,23"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexProviderService.Config,n/a,n/a,n/a,n/a,13,n/a"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexProviderServiceTest,13,1,1,0,19,6"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexQueryCommonTest,10,3,8,0,18,9"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexQuerySQL2OptimisationCommonTest,11,3,1,0,10,4"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexStatistics,7,1,2,0,16,13"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexStatistics.CountCacheLoader,2,1,1,0,4,5"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexStatistics.StatsCacheLoader,3,1,1,0,10,9"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexStatistics.StatsRequestDescriptor,3,1,1,0,9,8"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexStatistics.StatsResponse,2,1,0,0,1,1"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexStatisticsTest,2,1,1,0,7,3"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexStatisticsTest.MutableTicker,1,1,1,0,3,2"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexSuggestionCommonTest,5,3,2,0,7,4"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticIndexTracker,23,2,5,0,9,6"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticMetricHandler,18,1,1,0,15,8"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticOrderByTest,3,3,2,0,4,3"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticPerfTest,8,1,1,0,27,18"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticPropertyDefinition,7,2,1,0,6,3"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticPropertyDefinition.SimilaritySearchParameters,3,1,8,0,9,9"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticPropertyIndexCommonTest,3,3,2,0,4,3"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticPropertyIndexTest,10,1,6,0,42,19"
"org.apache.jackrabbit.oak.plugins.index.elastic.ElasticReindexTest,21,1,1,0,25,6"
